dates,prices,positions,is_trade,history_balance
2015-01-16,1280.3,-62.0,1.0,143824.80999999982
2015-01-19,1277.08,-62.0,0.0,144024.4499999998
2015-01-20,1293.94,-62.0,0.0,142979.1299999998
2015-01-21,1293.44,-62.0,0.0,143010.1299999998
2015-01-22,1301.73,-62.0,0.0,142496.1499999998
2015-01-23,1294.55,-62.0,0.0,142941.30999999982
2015-01-26,1281.24,-62.0,0.0,143766.5299999998
2015-01-27,1292.35,-62.0,0.0,143077.7099999998
2015-01-28,1285.1,-62.0,0.0,143527.2099999998
2015-01-29,1257.25,-63.0,1.0,145253.9099999998
2015-01-30,1283.55,-63.0,0.0,143597.0099999998
2015-02-02,1275.44,-63.0,0.0,144107.9399999998
2015-02-03,1260.2,-63.0,0.0,145068.0599999998
2015-02-04,1270.05,-63.0,0.0,144447.5099999998
2015-02-05,1264.7,-63.0,0.0,144784.5599999998
2015-02-06,1233.72,-64.0,1.0,146736.2999999998
2015-02-09,1239.68,-64.0,0.0,146354.8599999998
2015-02-10,1234.0,-64.0,0.0,146718.37999999983
2015-02-11,1219.16,-64.0,0.0,147668.13999999984
2015-02-12,1222.5,-64.0,0.0,147454.37999999983
2015-02-13,1229.7,-64.0,0.0,146993.57999999984
2015-02-16,1231.47,-64.0,0.0,146880.2999999998
2015-02-17,1209.4,-64.0,0.0,148292.77999999982
2015-02-18,1212.99,-64.0,0.0,148063.01999999984
2015-02-19,1207.45,-64.0,0.0,148417.57999999984
2015-02-20,1202.39,-66.0,1.0,148741.4199999998
2015-02-23,1201.92,-66.0,0.0,148772.4399999998
2015-02-24,1199.89,-66.0,0.0,148906.4199999998
2015-02-25,1204.8,-66.0,0.0,148582.3599999998
2015-02-26,1209.05,-66.0,0.0,148301.8599999998
2015-02-27,1213.15,-66.0,0.0,148031.25999999978
2015-03-02,1207.1,-66.0,0.0,148430.55999999982
2015-03-03,1203.8,-66.0,0.0,148648.3599999998
2015-03-04,1199.85,-66.0,0.0,148909.05999999982
2015-03-05,1198.6,-66.0,0.0,148991.55999999982
2015-03-06,1167.21,-68.0,1.0,151063.2999999998
2015-03-09,1167.3,-68.0,0.0,151057.17999999982
2015-03-10,1161.93,-68.0,0.0,151422.3399999998
2015-03-11,1154.8,-68.0,0.0,151907.17999999982
2015-03-12,1153.7,-68.0,0.0,151981.9799999998
2015-03-13,1159.48,-68.0,0.0,151588.93999999983
2015-03-16,1154.59,-68.0,0.0,151921.45999999982
2015-03-17,1149.3,-68.0,0.0,152281.17999999982
2015-03-18,1167.25,-68.0,0.0,151060.5799999998
2015-03-19,1171.3,-68.0,0.0,150785.17999999982
2015-03-20,1182.68,-68.0,0.0,150011.3399999998
2015-03-23,1189.3,-68.0,0.0,149561.17999999982
2015-03-24,1193.13,-68.0,0.0,149300.73999999982
2015-03-25,1195.45,66.0,1.0,149142.9799999998
2015-03-26,1204.38,66.0,0.0,149732.3599999998
2015-03-27,1199.3,66.0,0.0,149397.0799999998
2015-03-30,1186.2,66.0,0.0,148532.4799999998
2015-03-31,1183.5,66.0,0.0,148354.2799999998
2015-04-01,1204.1,66.0,0.0,149713.8799999998
2015-04-02,1202.59,66.0,0.0,149614.2199999998
2015-04-03,1210.9,66.0,0.0,150162.67999999982
2015-04-06,1214.7,66.0,0.0,150413.4799999998
2015-04-07,1208.6,66.0,0.0,150010.8799999998
2015-04-08,1202.8,66.0,0.0,149628.0799999998
2015-04-09,1195.01,66.0,0.0,149113.93999999983
2015-04-10,1208.05,66.0,0.0,149974.5799999998
2015-04-13,1198.85,66.0,0.0,149367.3799999998
2015-04-14,1193.58,66.0,0.0,149019.55999999982
2015-04-15,1202.05,66.0,0.0,149578.5799999998
2015-04-16,1197.65,66.0,0.0,149288.17999999982
2015-04-17,1204.65,66.0,0.0,149750.17999999982
2015-04-20,1196.5,66.0,0.0,149212.2799999998
2015-04-21,1202.68,66.0,0.0,149620.1599999998
2015-04-22,1187.3,66.0,0.0,148605.0799999998
2015-04-23,1194.0,66.0,0.0,149047.2799999998
2015-04-24,1179.38,66.0,0.0,148082.3599999998
2015-04-27,1202.0,66.0,0.0,149575.2799999998
2015-04-28,1212.1,66.0,0.0,150241.8799999998
2015-04-29,1204.8,66.0,0.0,149760.0799999998
2015-04-30,1184.37,66.0,0.0,148411.6999999998
2015-05-01,1178.5,66.0,0.0,148024.2799999998
2015-05-04,1188.25,66.0,0.0,148667.7799999998
2015-05-05,1193.33,66.0,0.0,149003.05999999982
2015-05-06,1191.8,66.0,0.0,148902.0799999998
2015-05-07,1184.8,66.0,0.0,148440.0799999998
2015-05-08,1188.15,66.0,0.0,148661.17999999982
2015-05-11,1184.2,66.0,0.0,148400.4799999998
2015-05-12,1193.5,66.0,0.0,149014.2799999998
2015-05-13,1215.73,66.0,0.0,150481.45999999982
2015-05-14,1221.52,66.0,0.0,150863.5999999998
2015-05-15,1223.85,65.0,1.0,151017.3799999998
2015-05-18,1225.74,65.0,0.0,151140.2299999998
2015-05-19,1207.51,65.0,0.0,149955.2799999998
2015-05-20,1209.28,65.0,0.0,150070.32999999978
2015-05-21,1206.45,65.0,0.0,149886.3799999998
2015-05-22,1206.38,65.0,0.0,149881.8299999998
2015-05-25,1207.17,65.0,0.0,149933.17999999982
2015-05-26,1187.3,-67.0,1.0,148641.62999999983
2015-05-27,1188.15,-67.0,0.0,148584.67999999982
2015-05-28,1188.45,-67.0,0.0,148564.57999999978
2015-05-29,1190.5,-67.0,0.0,148427.2299999998
2015-06-01,1189.15,-67.0,0.0,148517.67999999982
2015-06-02,1193.38,-67.0,0.0,148234.2699999998
2015-06-03,1185.5,-67.0,0.0,148762.2299999998
2015-06-04,1176.26,-67.0,0.0,149381.30999999982
2015-06-05,1172.0,-67.0,0.0,149666.7299999998
2015-06-08,1173.95,-67.0,0.0,149536.07999999978
2015-06-09,1176.7,-67.0,0.0,149351.82999999978
2015-06-10,1186.48,-67.0,0.0,148696.5699999998
2015-06-11,1182.3,-67.0,0.0,148976.62999999983
2015-06-12,1180.8,-67.0,0.0,149077.12999999983
2015-06-15,1186.4,-67.0,0.0,148701.92999999982
2015-06-16,1181.86,-67.0,0.0,149006.1099999998
2015-06-17,1185.45,-67.0,0.0,148765.57999999978
2015-06-18,1201.42,-67.0,0.0,147695.5899999998
2015-06-19,1200.51,-67.0,0.0,147756.55999999982
2015-06-22,1185.45,-67.0,0.0,148765.57999999978
2015-06-23,1178.44,-67.0,0.0,149235.2499999998
2015-06-24,1175.2,-67.0,0.0,149452.32999999978
2015-06-25,1173.33,-67.0,0.0,149577.61999999982
2015-06-26,1175.07,-67.0,0.0,149461.0399999998
2015-06-29,1180.36,-67.0,0.0,149106.6099999998
2015-06-30,1172.6,-67.0,0.0,149626.5299999998
2015-07-01,1168.8,-67.0,0.0,149881.12999999983
2015-07-02,1166.15,-67.0,0.0,150058.67999999982
2015-07-03,1167.94,-67.0,0.0,149938.7499999998
2015-07-06,1170.15,-67.0,0.0,149790.67999999982
2015-07-07,1155.55,-69.0,1.0,150768.87999999983
2015-07-08,1158.28,-69.0,0.0,150580.50999999983
2015-07-09,1159.65,-69.0,0.0,150485.97999999984
2015-07-10,1163.96,-69.0,0.0,150188.58999999985
2015-07-13,1158.0,-69.0,0.0,150599.82999999984
2015-07-14,1155.53,-69.0,0.0,150770.25999999983
2015-07-15,1149.65,-69.0,0.0,151175.97999999984
2015-07-16,1145.15,-69.0,0.0,151486.47999999984
2015-07-17,1134.1,-69.0,0.0,152248.92999999985
2015-07-20,1096.95,-72.0,1.0,154812.27999999985
2015-07-21,1101.41,-72.0,0.0,154491.15999999986
2015-07-22,1093.45,-72.0,0.0,155064.27999999985
2015-07-23,1090.8,-72.0,0.0,155255.0799999999
2015-07-24,1099.1,-72.0,0.0,154657.47999999986
2015-07-27,1094.42,-72.0,0.0,154994.4399999999
2015-07-28,1095.35,-72.0,0.0,154927.47999999986
2015-07-29,1096.69,-72.0,0.0,154830.99999999988
2015-07-30,1088.99,-72.0,0.0,155385.39999999988
2015-07-31,1095.65,-72.0,0.0,154905.8799999999
2015-08-03,1086.5,-72.0,0.0,155564.67999999988
2015-08-04,1087.45,-72.0,0.0,155496.27999999985
2015-08-05,1085.05,-72.0,0.0,155669.0799999999
2015-08-06,1089.41,-72.0,0.0,155355.15999999986
2015-08-07,1094.2,-72.0,0.0,155010.27999999985
2015-08-10,1104.51,-72.0,0.0,154267.95999999988
2015-08-11,1109.01,-72.0,0.0,153943.95999999988
2015-08-12,1125.3,-72.0,0.0,152771.0799999999
2015-08-13,1115.05,-72.0,0.0,153509.0799999999
2015-08-14,1114.11,-72.0,0.0,153576.7599999999
2015-08-17,1117.66,-72.0,0.0,153321.15999999986
2015-08-18,1118.01,-72.0,0.0,153295.95999999988
2015-08-19,1134.46,70.0,1.0,152111.55999999988
2015-08-20,1153.16,70.0,0.0,153420.55999999988
2015-08-21,1161.05,70.0,0.0,153972.85999999987
2015-08-24,1155.05,70.0,0.0,153552.85999999987
2015-08-25,1140.65,70.0,0.0,152544.85999999987
2015-08-26,1125.55,-71.0,1.0,151487.85999999987
2015-08-27,1125.71,-71.0,0.0,151476.49999999985
2015-08-28,1133.96,-71.0,0.0,150890.74999999985
2015-08-31,1134.5,-71.0,0.0,150852.40999999986
2015-09-01,1140.11,-71.0,0.0,150454.09999999986
2015-09-02,1134.05,-71.0,0.0,150884.35999999987
2015-09-03,1125.25,-71.0,0.0,151509.15999999986
2015-09-04,1123.0,-71.0,0.0,151668.90999999986
2015-09-07,1119.47,-71.0,0.0,151919.53999999986
2015-09-08,1121.8,-71.0,0.0,151754.10999999987
2015-09-09,1106.1,-71.0,0.0,152868.80999999988
2015-09-10,1111.55,-71.0,0.0,152481.85999999987
2015-09-11,1107.9,-71.0,0.0,152741.00999999983
2015-09-14,1108.8,-71.0,0.0,152677.10999999987
2015-09-15,1105.4,-72.0,1.0,152918.50999999983
2015-09-16,1119.55,-72.0,0.0,151899.70999999985
2015-09-17,1131.4,-72.0,0.0,151046.50999999983
2015-09-18,1139.4,-72.0,0.0,150470.50999999983
2015-09-21,1133.3,-72.0,0.0,150909.70999999985
2015-09-22,1124.8,-72.0,0.0,151521.70999999985
2015-09-23,1130.4,-72.0,0.0,151118.50999999983
2015-09-24,1154.01,-72.0,0.0,149418.58999999982
2015-09-25,1146.24,-72.0,0.0,149978.02999999982
2015-09-28,1132.05,-72.0,0.0,150999.70999999985
2015-09-29,1127.46,-72.0,0.0,151330.18999999983
2015-09-30,1115.0,-71.0,1.0,152227.30999999982
2015-10-01,1113.55,-71.0,0.0,152330.25999999983
2015-10-02,1138.14,-71.0,0.0,150584.36999999982
2015-10-05,1135.75,-71.0,0.0,150754.05999999982
2015-10-06,1147.11,-71.0,0.0,149947.49999999983
2015-10-07,1145.4,-71.0,0.0,150068.9099999998
2015-10-08,1138.96,-71.0,0.0,150526.14999999982
2015-10-09,1157.53,-71.0,0.0,149207.67999999982
2015-10-12,1164.0,-71.0,0.0,148748.30999999982
2015-10-13,1168.8,68.0,1.0,148407.50999999983
2015-10-14,1185.19,68.0,0.0,149522.02999999985
2015-10-15,1183.11,68.0,0.0,149380.58999999985
2015-10-16,1177.2,68.0,0.0,148978.70999999985
2015-10-19,1170.45,68.0,0.0,148519.70999999985
2015-10-20,1176.11,68.0,0.0,148904.58999999985
2015-10-21,1167.1,68.0,0.0,148291.90999999983
2015-10-22,1166.05,68.0,0.0,148220.50999999983
2015-10-23,1164.26,68.0,0.0,148098.78999999983
2015-10-26,1163.2,68.0,0.0,148026.70999999985
2015-10-27,1166.95,68.0,0.0,148281.70999999985
2015-10-28,1156.1,68.0,0.0,147543.90999999983
2015-10-29,1145.91,-69.0,1.0,146850.98999999985
2015-10-30,1142.38,-69.0,0.0,147094.55999999985
2015-11-02,1133.75,-69.0,0.0,147690.02999999985
2015-11-03,1117.6,-69.0,0.0,148804.37999999986
2015-11-04,1107.44,-72.0,1.0,149505.41999999987
2015-11-05,1103.95,-72.0,0.0,149756.69999999984
2015-11-06,1088.64,-72.0,0.0,150859.01999999984
2015-11-09,1092.1,-72.0,0.0,150609.89999999985
2015-11-10,1089.91,-72.0,0.0,150767.57999999984
2015-11-11,1086.14,-72.0,0.0,151039.01999999984
2015-11-12,1085.05,-72.0,0.0,151117.49999999988
2015-11-13,1083.64,-72.0,0.0,151219.01999999984
2015-11-16,1082.85,-72.0,0.0,151275.89999999985
2015-11-17,1070.37,-74.0,1.0,152174.45999999985
2015-11-18,1071.14,-74.0,0.0,152117.47999999986
2015-11-19,1082.4,-74.0,0.0,151284.23999999985
2015-11-20,1078.1,-74.0,0.0,151602.43999999986
2015-11-23,1069.34,-74.0,0.0,152250.67999999988
2015-11-24,1075.49,-74.0,0.0,151795.57999999984
2015-11-25,1071.39,-74.0,0.0,152098.97999999986
2015-11-26,1072.25,-74.0,0.0,152035.33999999985
2015-11-27,1058.81,-74.0,0.0,153029.89999999985
2015-11-30,1064.42,-74.0,0.0,152614.75999999983
2015-12-01,1069.49,-74.0,0.0,152239.57999999984
2015-12-02,1053.69,-74.0,0.0,153408.77999999985
2015-12-03,1062.57,-74.0,0.0,152751.65999999986
2015-12-04,1086.99,-73.0,1.0,150944.57999999984
2015-12-07,1070.39,-73.0,0.0,152156.37999999986
2015-12-08,1074.69,-73.0,0.0,151842.47999999986
2015-12-09,1073.21,-73.0,0.0,151950.51999999984
2015-12-10,1071.54,-73.0,0.0,152072.42999999988
2015-12-11,1074.89,-73.0,0.0,151827.87999999986
2015-12-14,1062.9,-73.0,0.0,152703.14999999985
2015-12-15,1060.74,-73.0,0.0,152860.82999999984
2015-12-16,1072.94,-73.0,0.0,151970.22999999986
2015-12-17,1051.74,-76.0,1.0,153517.82999999984
2015-12-18,1066.19,-76.0,0.0,152419.62999999983
2015-12-21,1078.44,-76.0,0.0,151488.62999999983
2015-12-22,1072.36,-76.0,0.0,151950.70999999985
2015-12-23,1070.35,-76.0,0.0,152103.46999999986
2015-12-24,1075.88,-76.0,0.0,151683.18999999983
2015-12-25,1075.88,-76.0,0.0,151683.18999999983
2015-12-28,1069.05,-76.0,0.0,152202.26999999984
2015-12-29,1068.99,-76.0,0.0,152206.82999999984
2015-12-30,1061.45,-76.0,0.0,152779.86999999982
2015-12-31,1061.3,-76.0,0.0,152791.26999999984
2016-01-01,1060.74,-76.0,0.0,152833.82999999984
2016-01-04,1074.7,-76.0,0.0,151772.86999999982
2016-01-05,1077.66,-76.0,0.0,151547.90999999983
2016-01-06,1094.45,-76.0,0.0,150271.86999999982
2016-01-07,1109.25,-76.0,0.0,149147.06999999983
2016-01-08,1104.24,72.0,1.0,149527.82999999984
2016-01-11,1094.26,72.0,0.0,148809.26999999984
2016-01-12,1087.05,72.0,0.0,148290.14999999985
2016-01-13,1093.49,72.0,0.0,148753.82999999984
2016-01-14,1078.0,72.0,0.0,147638.54999999984
2016-01-15,1089.1,72.0,0.0,148437.74999999983
2016-01-18,1088.9,72.0,0.0,148423.34999999986
2016-01-19,1087.12,72.0,0.0,148295.18999999983
2016-01-20,1101.02,72.0,0.0,149295.98999999985
2016-01-21,1101.6,72.0,0.0,149337.74999999983
2016-01-22,1098.3,72.0,0.0,149100.14999999985
2016-01-25,1108.05,72.0,0.0,149802.14999999985
2016-01-26,1120.57,72.0,0.0,150703.58999999985
2016-01-27,1125.59,72.0,0.0,151065.02999999985
2016-01-28,1115.14,71.0,1.0,150312.62999999983
2016-01-29,1118.04,71.0,0.0,150518.52999999982
2016-02-01,1128.85,71.0,0.0,151286.0399999998
2016-02-02,1129.12,71.0,0.0,151305.20999999982
2016-02-03,1142.93,71.0,0.0,152285.71999999983
2016-02-04,1155.74,71.0,0.0,153195.2299999998
2016-02-05,1173.69,71.0,0.0,154469.67999999982
2016-02-08,1191.14,67.0,1.0,155708.62999999983
2016-02-09,1188.85,67.0,0.0,155555.19999999984
2016-02-10,1197.49,67.0,0.0,156134.07999999984
2016-02-11,1246.89,-64.0,1.0,159443.87999999983
2016-02-12,1238.05,-64.0,0.0,160009.63999999984
2016-02-15,1209.95,-64.0,0.0,161808.03999999986
2016-02-16,1200.35,-66.0,1.0,162422.4399999999
2016-02-17,1209.14,-66.0,0.0,161842.29999999987
2016-02-18,1232.35,-66.0,0.0,160310.4399999999
2016-02-19,1228.19,-66.0,0.0,160584.99999999985
2016-02-22,1208.74,-66.0,0.0,161868.69999999987
2016-02-23,1227.46,-66.0,0.0,160633.17999999988
2016-02-24,1229.35,-66.0,0.0,160508.4399999999
2016-02-25,1234.64,-66.0,0.0,160159.29999999987
2016-02-26,1222.6,-66.0,0.0,160953.9399999999
2016-02-29,1238.14,-66.0,0.0,159928.29999999987
2016-03-01,1232.26,-66.0,0.0,160316.37999999986
2016-03-02,1240.3,-66.0,0.0,159785.73999999987
2016-03-03,1263.69,-66.0,0.0,158241.99999999985
2016-03-04,1259.44,63.0,1.0,158522.49999999985
2016-03-07,1267.39,63.0,0.0,159023.34999999986
2016-03-08,1261.1,63.0,0.0,158627.07999999984
2016-03-09,1252.94,63.0,0.0,158112.99999999985
2016-03-10,1271.44,63.0,0.0,159278.49999999985
2016-03-11,1248.44,63.0,0.0,157829.49999999985
2016-03-14,1235.28,63.0,0.0,157000.41999999987
2016-03-15,1232.38,-64.0,1.0,156817.71999999986
2016-03-16,1263.08,-64.0,0.0,154852.91999999987
2016-03-17,1257.9,-64.0,0.0,155184.43999999986
2016-03-18,1255.3,-64.0,0.0,155350.83999999985
2016-03-21,1243.74,-64.0,0.0,156090.67999999988
2016-03-22,1248.38,-64.0,0.0,155793.71999999986
2016-03-23,1220.17,-65.0,1.0,157599.15999999986
2016-03-24,1216.99,-65.0,0.0,157805.85999999984
2016-03-25,1216.47,-65.0,0.0,157839.65999999986
2016-03-28,1221.05,-65.0,0.0,157541.95999999985
2016-03-29,1242.55,-65.0,0.0,156144.45999999985
2016-03-30,1224.85,-65.0,0.0,157294.95999999985
2016-03-31,1232.7,-65.0,0.0,156784.70999999985
2016-04-01,1222.49,-65.0,0.0,157448.35999999984
2016-04-04,1215.4,-65.0,0.0,157909.20999999985
2016-04-05,1231.14,-65.0,0.0,156886.10999999984
2016-04-06,1222.35,-65.0,0.0,157457.45999999985
2016-04-07,1240.69,-65.0,0.0,156265.35999999984
2016-04-08,1240.39,-65.0,0.0,156284.85999999984
2016-04-11,1257.95,-65.0,0.0,155143.45999999985
2016-04-12,1255.94,-65.0,0.0,155274.10999999984
2016-04-13,1243.14,-65.0,0.0,156106.10999999984
2016-04-14,1227.39,-65.0,0.0,157129.85999999984
2016-04-15,1234.05,-65.0,0.0,156696.95999999985
2016-04-18,1231.55,-65.0,0.0,156859.45999999985
2016-04-19,1250.5,-65.0,0.0,155627.70999999985
2016-04-20,1244.05,-65.0,0.0,156046.95999999985
2016-04-21,1248.85,-65.0,0.0,155734.95999999985
2016-04-22,1232.3,-65.0,0.0,156810.70999999985
2016-04-25,1237.9,-65.0,0.0,156446.70999999985
2016-04-26,1243.44,-65.0,0.0,156086.60999999984
2016-04-27,1246.1,-65.0,0.0,155913.70999999985
2016-04-28,1266.48,-65.0,0.0,154589.00999999983
2016-04-29,1293.74,-61.0,1.0,152817.1099999998
2016-05-02,1291.6,-61.0,0.0,152947.64999999985
2016-05-03,1286.0,-61.0,0.0,153289.24999999983
2016-05-04,1279.49,-61.0,0.0,153686.3599999998
2016-05-05,1278.05,-61.0,0.0,153774.19999999984
2016-05-06,1288.7,-61.0,0.0,153124.5499999998
2016-05-09,1263.85,-61.0,0.0,154640.39999999985
2016-05-10,1266.4,-61.0,0.0,154484.8499999998
2016-05-11,1277.69,-61.0,0.0,153796.15999999983
2016-05-12,1263.49,-61.0,0.0,154662.3599999998
2016-05-13,1273.6,-61.0,0.0,154045.64999999985
2016-05-16,1273.86,-61.0,0.0,154029.78999999983
2016-05-17,1280.0,-61.0,0.0,153655.24999999983
2016-05-18,1258.3,-61.0,0.0,154978.94999999984
2016-05-19,1255.1,-61.0,0.0,155174.14999999985
2016-05-20,1252.3,-63.0,1.0,155344.94999999984
2016-05-23,1249.24,-63.0,0.0,155537.72999999984
2016-05-24,1227.0,-63.0,0.0,156938.84999999983
2016-05-25,1224.18,-63.0,0.0,157116.50999999983
2016-05-26,1220.15,-63.0,0.0,157370.39999999982
2016-05-27,1212.4,-65.0,1.0,157858.64999999982
2016-05-30,1205.58,-65.0,0.0,158301.94999999984
2016-05-31,1215.24,-65.0,0.0,157674.0499999998
2016-06-01,1213.35,-65.0,0.0,157796.89999999982
2016-06-02,1210.95,-65.0,0.0,157952.89999999982
2016-06-03,1244.49,-65.0,0.0,155772.7999999998
2016-06-06,1245.24,-65.0,0.0,155724.0499999998
2016-06-07,1243.85,64.0,1.0,155814.39999999982
2016-06-08,1262.14,64.0,0.0,156984.95999999985
2016-06-09,1269.15,64.0,0.0,157433.59999999983
2016-06-10,1274.2,64.0,0.0,157756.7999999998
2016-06-13,1284.05,64.0,0.0,158387.19999999984
2016-06-14,1285.85,64.0,0.0,158502.39999999982
2016-06-15,1291.49,61.0,1.0,158863.3599999998
2016-06-16,1279.14,61.0,0.0,158110.00999999983
2016-06-17,1298.6,61.0,0.0,159297.0699999998
2016-06-20,1290.15,61.0,0.0,158781.61999999982
2016-06-21,1268.44,61.0,0.0,157457.30999999982
2016-06-22,1266.31,61.0,0.0,157327.37999999983
2016-06-23,1255.65,-63.0,1.0,156677.11999999982
2016-06-24,1315.98,-60.0,1.0,152876.32999999984
2016-06-27,1324.8,-60.0,0.0,152347.12999999983
2016-06-28,1312.51,-60.0,0.0,153084.52999999982
2016-06-29,1318.89,-60.0,0.0,152701.7299999998
2016-06-30,1322.18,-60.0,0.0,152504.32999999984
2016-07-01,1342.3,-60.0,0.0,151297.12999999983
2016-07-04,1350.78,-60.0,0.0,150788.32999999984
2016-07-05,1356.14,-60.0,0.0,150466.7299999998
2016-07-06,1363.89,-60.0,0.0,150001.7299999998
2016-07-07,1360.6,58.0,1.0,150199.12999999983
2016-07-08,1366.8,58.0,0.0,150558.72999999984
2016-07-11,1355.25,58.0,0.0,149888.82999999984
2016-07-12,1331.65,58.0,0.0,148520.02999999985
2016-07-13,1342.85,58.0,0.0,149169.62999999983
2016-07-14,1335.1,58.0,0.0,148720.12999999983
2016-07-15,1337.85,58.0,0.0,148879.62999999983
2016-07-18,1328.79,58.0,0.0,148354.14999999985
2016-07-19,1332.13,58.0,0.0,148547.86999999985
2016-07-20,1315.95,-60.0,1.0,147609.42999999985
2016-07-21,1331.09,-60.0,0.0,146701.02999999985
2016-07-22,1322.38,-60.0,0.0,147223.62999999983
2016-07-25,1315.56,-60.0,0.0,147632.82999999984
2016-07-26,1320.32,-60.0,0.0,147347.22999999986
2016-07-27,1339.86,-60.0,0.0,146174.82999999984
2016-07-28,1335.79,-60.0,0.0,146419.02999999985
2016-07-29,1350.91,-60.0,0.0,145511.82999999984
2016-08-01,1353.21,-60.0,0.0,145373.82999999984
2016-08-02,1363.68,-60.0,0.0,144745.62999999983
2016-08-03,1357.9,-60.0,0.0,145092.42999999985
2016-08-04,1361.2,58.0,1.0,144894.42999999985
2016-08-05,1335.8,58.0,0.0,143421.22999999984
2016-08-08,1335.38,58.0,0.0,143396.86999999985
2016-08-09,1340.75,58.0,0.0,143708.32999999984
2016-08-10,1346.67,58.0,0.0,144051.68999999983
2016-08-11,1338.87,58.0,0.0,143599.28999999983
2016-08-12,1336.19,58.0,0.0,143443.84999999986
2016-08-15,1339.36,58.0,0.0,143627.70999999985
2016-08-16,1346.08,58.0,0.0,144017.46999999986
2016-08-17,1348.66,58.0,0.0,144167.10999999984
2016-08-18,1352.34,58.0,0.0,144380.54999999984
2016-08-19,1341.78,58.0,0.0,143768.06999999983
2016-08-22,1339.02,58.0,0.0,143607.98999999985
2016-08-23,1338.1,58.0,0.0,143554.62999999983
2016-08-24,1323.75,58.0,0.0,142722.32999999984
2016-08-25,1321.7,58.0,0.0,142603.42999999985
2016-08-26,1321.33,58.0,0.0,142581.96999999986
2016-08-29,1323.41,58.0,0.0,142702.60999999984
2016-08-30,1311.15,-61.0,1.0,141991.52999999985
2016-08-31,1308.95,-61.0,0.0,142125.72999999986
2016-09-01,1313.79,-61.0,0.0,141830.48999999987
2016-09-02,1325.01,-61.0,0.0,141146.0699999999
2016-09-05,1327.08,-61.0,0.0,141019.79999999987
2016-09-06,1349.88,-61.0,0.0,139628.99999999988
2016-09-07,1345.24,-61.0,0.0,139912.03999999986
2016-09-08,1338.35,-61.0,0.0,140332.3299999999
2016-09-09,1328.15,-61.0,0.0,140954.52999999985
2016-09-12,1327.63,-61.0,0.0,140986.24999999988
2016-09-13,1319.05,-61.0,0.0,141509.6299999999
2016-09-14,1322.97,-61.0,0.0,141270.5099999999
2016-09-15,1314.25,-61.0,0.0,141802.42999999988
2016-09-16,1310.43,-61.0,0.0,142035.44999999987
2016-09-19,1313.39,-61.0,0.0,141854.88999999987
2016-09-20,1315.1,-61.0,0.0,141750.5799999999
2016-09-21,1336.85,-61.0,0.0,140423.8299999999
2016-09-22,1337.3,-61.0,0.0,140396.3799999999
2016-09-23,1337.61,-61.0,0.0,140377.46999999988
2016-09-26,1337.97,-61.0,0.0,140355.5099999999
2016-09-27,1327.36,-61.0,0.0,141002.71999999988
2016-09-28,1321.41,-61.0,0.0,141365.66999999987
2016-09-29,1320.27,-61.0,0.0,141435.20999999988
2016-09-30,1315.96,-61.0,0.0,141698.11999999988
2016-10-03,1311.96,-61.0,0.0,141942.11999999988
2016-10-04,1268.3,-63.0,1.0,144605.3799999999
2016-10-05,1266.7,-63.0,0.0,144706.17999999988
2016-10-06,1254.74,-63.0,0.0,145459.6599999999
2016-10-07,1256.97,-63.0,0.0,145319.16999999987
2016-10-10,1259.74,-63.0,0.0,145144.6599999999
2016-10-11,1253.25,-63.0,0.0,145553.52999999988
2016-10-12,1255.33,-63.0,0.0,145422.48999999987
2016-10-13,1258.12,-63.0,0.0,145246.71999999988
2016-10-14,1250.55,-63.0,0.0,145723.6299999999
2016-10-17,1255.7,-63.0,0.0,145399.17999999988
2016-10-18,1262.84,-63.0,0.0,144949.35999999987
2016-10-19,1269.4,-63.0,0.0,144536.07999999987
2016-10-20,1266.0,-63.0,0.0,144750.27999999988
2016-10-21,1266.75,-63.0,0.0,144703.02999999988
2016-10-24,1264.44,-63.0,0.0,144848.55999999988
2016-10-25,1274.35,-63.0,0.0,144224.2299999999
2016-10-26,1266.99,-63.0,0.0,144687.9099999999
2016-10-27,1268.3,-63.0,0.0,144605.3799999999
2016-10-28,1276.3,-63.0,0.0,144101.3799999999
2016-10-31,1277.38,-63.0,0.0,144033.33999999988
2016-11-01,1288.15,-63.0,0.0,143354.82999999987
2016-11-02,1297.39,-63.0,0.0,142772.70999999988
2016-11-03,1303.75,61.0,1.0,142372.02999999988
2016-11-04,1304.25,61.0,0.0,142402.52999999988
2016-11-07,1281.41,61.0,0.0,141009.2899999999
2016-11-08,1275.64,61.0,0.0,140657.3199999999
2016-11-09,1278.0,61.0,0.0,140801.27999999988
2016-11-10,1259.76,-63.0,1.0,139688.6399999999
2016-11-11,1225.68,-63.0,0.0,141835.67999999988
2016-11-14,1220.26,-65.0,1.0,142177.1399999999
2016-11-15,1228.08,-65.0,0.0,141668.8399999999
2016-11-16,1225.3,-65.0,0.0,141849.5399999999
2016-11-17,1216.39,-65.0,0.0,142428.6899999999
2016-11-18,1208.69,-65.0,0.0,142929.1899999999
2016-11-21,1214.05,-65.0,0.0,142580.7899999999
2016-11-22,1212.24,-65.0,0.0,142698.4399999999
2016-11-23,1187.77,-67.0,1.0,144288.98999999987
2016-11-24,1184.0,-67.0,0.0,144541.57999999987
2016-11-25,1183.63,-67.0,0.0,144566.36999999988
