0,1,2
2014-02-19,110457.31,0.019
2014-02-05,107657.02999999997,0.019
2014-01-22,106384.18,0.019
2014-01-08,103545.33,0.019
2013-12-25,101597.13000000003,0.019
2013-12-11,97103.48000000003,0.019
2013-11-27,100841.34,0.019
2013-11-13,107602.93999999997,0.019
2013-10-30,114435.30000000003,0.019
2013-10-16,107735.69000000003,0.019
2013-10-02,107671.99000000002,0.019
2013-09-18,112448.12000000007,0.019
2013-09-04,110549.39000000007,0.019
2013-08-21,113068.94000000005,0.019
2013-08-07,108577.15,0.019
2013-07-24,106267.45,0.019
2013-07-10,106235.00000000004,0.019
2013-06-26,95794.75,0.019
2013-06-12,105486.85,0.019
2013-05-29,106202.84000000001,0.019
2013-05-15,104002.41999999998,0.019
2013-05-01,108033.06999999995,0.019
2013-04-17,104074.31999999992,0.019
2013-04-03,107659.11999999991,0.019
2013-03-19,110700.4699999999,0.019
2013-03-05,108605.88999999987,0.019
2013-02-19,107311.17999999993,0.019
2013-02-05,114631.97999999994,0.019
2013-01-22,110796.22999999992,0.019
2013-01-08,108906.11999999994,0.019
2012-12-25,106404.74999999994,0.019
2012-12-11,111651.52999999991,0.019
2012-11-27,113792.35999999996,0.019
2012-11-13,115405.70999999996,0.019
2012-10-30,115315.56999999996,0.019
2012-10-16,113172.95999999995,0.019
2012-10-02,116390.45999999995,0.019
2012-09-18,114859.87999999995,0.019
2012-09-04,111851.20999999993,0.019
2012-08-21,113584.15999999993,0.019
2012-08-07,112462.8799999999,0.019
2012-07-24,112809.96999999994,0.019
2012-07-10,106861.36999999992,0.019
2012-06-26,108371.40999999993,0.019
2012-06-12,112049.16999999994,0.019
2012-05-29,104845.26999999993,0.019
2012-05-15,108287.91999999991,0.019
2012-05-01,108188.56999999996,0.019
2012-04-17,102210.46999999996,0.019
2012-04-03,102377.58999999992,0.019
2012-03-20,100556.53999999998,0.019
2012-03-06,97047.99999999991,0.019
2012-02-21,104120.94999999992,0.019
2012-02-07,96289.64999999994,0.019
2012-01-24,95677.99999999994,0.019
2012-01-10,99487.09999999992,0.019
2011-12-27,94720.56000000001,0.019
2011-12-13,87619.07,0.019
2011-11-29,96236.66999999998,0.019
2011-11-15,98500.02000000002,0.019
2011-11-01,99964.80000000005,0.019
2011-10-18,90711.03,0.019
2011-10-04,91628.19000000002,0.019
2011-09-20,95219.63999999997,0.019
2011-09-06,99568.43999999999,0.019
2011-08-23,95272.91999999993,0.019
2011-08-09,95302.26999999996,0.019
2011-07-26,89548.31999999995,0.019
2011-07-12,94756.21999999996,0.019
2011-06-28,93114.06999999992,0.019
2011-06-14,92849.11999999997,0.019
2011-05-31,94579.96999999997,0.019
2011-05-17,92829.86999999994,0.019
2011-05-03,90133.86999999995,0.019
2017-04-13,102297.19000000009,0.02
2017-03-30,103443.65000000013,0.02
2017-03-16,104607.20000000004,0.02
2017-03-02,101349.25000000006,0.02
2017-02-16,103704.95000000014,0.02
2017-02-02,100828.29000000012,0.02
2017-01-19,101753.23000000011,0.02
2017-01-05,99863.78000000013,0.02
2016-12-22,100093.51000000015,0.02
2016-12-08,100684.79000000015,0.02
2016-11-24,100351.81000000013,0.02
2016-11-10,104391.13000000008,0.02
2016-10-27,105011.93000000008,0.02
2016-10-13,106133.35000000003,0.02
2016-09-29,103216.62000000007,0.02
2016-09-15,99683.47000000003,0.02
2016-09-01,98732.93000000004,0.02
2016-08-18,94852.45000000007,0.02
2016-08-04,95406.45000000007,0.02
2016-07-21,92425.76000000001,0.02
2016-07-07,94580.12000000004,0.02
2016-06-23,90858.34999999999,0.02
2016-06-09,86573.35000000005,0.02
2016-05-26,82015.13,0.02
2016-05-12,83447.12999999999,0.02
2016-04-28,84573.84000000004,0.02
2016-04-14,84563.55000000002,0.02
2016-03-31,81140.46999999996,0.02
2016-03-17,81227.14,0.02
2016-03-03,78903.21999999994,0.02
2016-02-18,79610.23999999995,0.02
2016-02-04,72603.54000000001,0.02
2016-01-21,75639.25999999997,0.02
2016-01-07,72706.68999999996,0.02
2015-12-24,73281.08999999998,0.02
2015-12-10,70890.24999999996,0.02
2015-11-26,75893.70999999998,0.02
2015-11-12,73370.28999999998,0.02
2015-10-29,79849.44999999995,0.02
2015-10-15,79629.77999999997,0.02
2015-10-01,77434.18999999997,0.02
2015-09-17,72810.55000000005,0.02
2015-09-03,73482.87000000005,0.02
2015-08-20,73776.80000000003,0.02
2015-08-06,80770.8200000001,0.02
2015-07-23,84057.72000000002,0.02
2015-07-09,88026.44000000006,0.02
2015-06-25,87148.80000000005,0.02
2015-06-11,90525.54000000008,0.02
2015-05-28,93724.58000000007,0.02
2015-05-14,91691.12000000002,0.02
2015-04-30,99529.77000000005,0.02
2015-04-16,99302.46000000004,0.02
2015-04-02,102282.84999999999,0.02
2015-03-19,97060.72,0.02
2015-03-05,97866.07999999999,0.02
2015-02-19,100074.47999999998,0.02
2015-02-05,107509.47999999995,0.02
2015-01-22,106560.60999999997,0.02
2015-01-08,102807.98999999995,0.02
2014-12-24,102090.04999999994,0.02
2014-12-10,103113.16999999993,0.02
2014-11-26,101845.53999999989,0.02
2014-11-12,103762.44999999988,0.02
2014-10-29,104471.20999999988,0.02
2014-10-15,106752.4999999999,0.02
2014-10-01,106175.05999999987,0.02
2014-09-17,102937.59999999992,0.02
2014-09-03,101237.4899999999,0.02
2014-08-20,100843.8199999999,0.02
2014-08-06,106413.63999999987,0.02
2014-07-23,104263.5399999999,0.02
2014-07-09,103163.78999999994,0.02
2014-06-25,100534.49999999994,0.02
2014-06-11,102093.38999999994,0.02
2014-05-28,104495.58999999992,0.02
2014-05-14,99476.96999999993,0.02
2014-04-30,98329.13999999993,0.02
2014-04-16,97573.37999999992,0.02
2014-04-02,97468.63999999994,0.02
2014-03-19,95222.41999999994,0.02
2014-03-05,99682.7,0.02
2014-02-19,104537.23,0.02
2014-02-05,106911.00999999997,0.02
2014-01-22,104425.91000000003,0.02
2014-01-08,101587.06000000004,0.02
2013-12-25,99638.86000000007,0.02
2013-12-11,95145.21000000006,0.02
2013-11-27,98883.07000000004,0.02
2013-11-13,105672.67000000001,0.02
2013-10-30,112506.91000000009,0.02
2013-10-16,105806.67000000007,0.02
2013-10-02,105742.97000000006,0.02
2013-09-18,110519.10000000011,0.02
2013-09-04,108248.27000000012,0.02
2013-08-21,112898.42000000009,0.02
2013-08-07,108406.63000000003,0.02
2013-07-24,106098.33000000006,0.02
2013-07-10,106028.43000000007,0.02
2013-06-26,97796.43000000002,0.02
2013-06-12,109002.23000000001,0.02
2013-05-29,109718.22000000002,0.02
2013-05-15,107517.79999999999,0.02
2013-05-01,111548.44999999995,0.02
2013-04-17,108798.44999999992,0.02
2013-04-03,115750.34999999989,0.02
2013-03-19,118791.69999999988,0.02
2013-03-05,118600.76999999987,0.02
2013-02-19,114590.60999999986,0.02
2013-02-05,121871.63999999985,0.02
2013-01-22,117856.36999999988,0.02
2013-01-08,115835.35999999987,0.02
2012-12-25,112929.2599999999,0.02
2012-12-11,114797.27999999985,0.02
2012-11-27,116938.1099999999,0.02
2012-11-13,118326.51999999984,0.02
2012-10-30,118461.31999999985,0.02
2012-10-16,116318.70999999989,0.02
2012-10-02,119524.00999999988,0.02
2012-09-18,117993.42999999988,0.02
2012-09-04,114984.75999999986,0.02
2012-08-21,117681.20999999986,0.02
2012-08-07,115596.42999999983,0.02
2012-07-24,112377.11999999985,0.02
2012-07-10,106425.11999999986,0.02
2012-06-26,107935.15999999987,0.02
2012-06-12,111643.01999999989,0.02
2012-05-29,104446.46999999988,0.02
2012-05-15,107886.11999999986,0.02
2012-05-01,107786.76999999992,0.02
2012-04-17,101808.66999999991,0.02
2012-04-03,101655.63999999991,0.02
2012-03-20,99834.58999999997,0.02
2012-03-06,96390.07999999999,0.02
2012-02-21,98869.53000000003,0.02
2012-02-07,91038.23000000004,0.02
2012-01-24,91238.38000000006,0.02
2012-01-10,95047.48000000004,0.02
2011-12-27,90280.9400000001,0.02
2011-12-13,83179.4500000001,0.02
2011-11-29,92152.35000000006,0.02
2011-11-15,94644.65000000008,0.02
2011-11-01,96109.43000000011,0.02
2011-10-18,86855.66000000006,0.02
2011-10-04,87772.82000000008,0.02
2011-09-20,91364.27000000003,0.02
2011-09-06,95713.07000000005,0.02
2011-08-23,91429.75,0.02
2011-08-09,91459.10000000003,0.02
2011-07-26,85705.15000000002,0.02
2011-07-12,90913.05000000003,0.02
2011-06-28,98589.55000000002,0.02
2011-06-14,97625.00000000003,0.02
2011-05-31,99355.85000000003,0.02
2011-05-17,97605.75000000006,0.02
2011-05-03,94948.85000000005,0.02
2017-04-13,104094.47000000006,0.021
2017-03-30,105672.45000000006,0.021
2017-03-16,106656.44999999998,0.021
2017-03-02,103213.25,0.021
2017-02-16,105790.92000000006,0.021
2017-02-02,102914.26000000004,0.021
2017-01-19,103839.20000000003,0.021
2017-01-05,101949.75000000004,0.021
2016-12-22,102188.80000000008,0.021
2016-12-08,103527.40000000004,0.021
2016-11-24,103175.6,0.021
2016-11-10,107227.68999999996,0.021
2016-10-27,107848.48999999996,0.021
2016-10-13,108418.77999999991,0.021
2016-09-29,104919.92999999995,0.021
2016-09-15,105476.06999999995,0.021
2016-09-01,108684.12999999993,0.021
2016-08-18,99817.35999999993,0.021
2016-08-04,100371.35999999996,0.021
2016-07-21,95721.39999999995,0.021
2016-07-07,94705.59999999996,0.021
2016-06-23,90983.82999999991,0.021
2016-06-09,86698.82999999991,0.021
2016-05-26,81913.80999999994,0.021
2016-05-12,83326.5699999999,0.021
2016-04-28,84474.45999999998,0.021
2016-04-14,84632.81,0.021
2016-03-31,90686.15999999993,0.021
2016-03-17,91805.21999999996,0.021
2016-03-03,89494.24999999993,0.021
2016-02-18,90195.97999999994,0.021
2016-02-04,83554.07999999999,0.021
2016-01-21,86589.79999999994,0.021
2016-01-07,82950.73999999995,0.021
2015-12-24,84176.73999999995,0.021
2015-12-10,81785.89999999992,0.021
2015-11-26,86789.35999999994,0.021
2015-11-12,84265.93999999994,0.021
2015-10-29,90739.68999999994,0.021
2015-10-15,90520.01999999996,0.021
2015-10-01,88324.42999999996,0.021
2015-09-17,83700.79000000004,0.021
2015-09-03,85506.36000000004,0.021
2015-08-20,85800.29000000002,0.021
2015-08-06,92794.31000000008,0.021
2015-07-23,92819.61000000003,0.021
2015-07-09,96788.33000000007,0.021
2015-06-25,98825.16000000005,0.021
2015-06-11,100697.28000000007,0.021
2015-05-28,103896.32000000007,0.021
2015-05-14,101862.86000000002,0.021
2015-04-30,109701.51000000004,0.021
2015-04-16,111893.23999999995,0.021
2015-04-02,112681.38999999997,0.021
2015-03-19,107752.66,0.021
2015-03-05,102124.7,0.021
2015-02-19,101935.26000000001,0.021
2015-02-05,107465.12999999998,0.021
2015-01-22,106548.39,0.021
2015-01-08,102795.76999999997,0.021
2014-12-24,102077.82999999997,0.021
2014-12-10,103146.35,0.021
2014-11-26,101903.28999999996,0.021
2014-11-12,103852.26999999995,0.021
2014-10-29,104561.02999999994,0.021
2014-10-15,106842.31999999996,0.021
2014-10-01,106272.33999999991,0.021
2014-09-17,103032.82999999996,0.021
2014-09-03,101377.2299999999,0.021
2014-08-20,100681.15999999987,0.021
2014-08-06,106553.37999999986,0.021
2014-07-23,106285.12999999987,0.021
2014-07-09,107098.07999999991,0.021
2014-06-25,104468.78999999992,0.021
2014-06-11,106027.67999999992,0.021
2014-05-28,108429.8799999999,0.021
2014-05-14,103411.25999999991,0.021
2014-04-30,102263.4299999999,0.021
2014-04-16,101507.6699999999,0.021
2014-04-02,101402.92999999992,0.021
2014-03-19,99156.70999999992,0.021
2014-03-05,98655.41999999997,0.021
2014-02-19,102486.40999999999,0.021
2014-02-05,106793.32999999991,0.021
2014-01-22,106738.70999999996,0.021
2014-01-08,104587.18999999999,0.021
2013-12-25,101940.74999999997,0.021
2013-12-11,97410.76999999999,0.021
2013-11-27,101135.12999999995,0.021
2013-11-13,107924.72999999992,0.021
2013-10-30,114488.57,0.021
2013-10-16,108013.32999999999,0.021
2013-10-02,107949.62999999998,0.021
2013-09-18,112725.76000000002,0.021
2013-09-04,110454.93000000005,0.021
2013-08-21,115105.08000000002,0.021
2013-08-07,115476.12000000002,0.021
2013-07-24,108260.48000000003,0.021
2013-07-10,108190.58000000003,0.021
2013-06-26,99880.98000000001,0.021
2013-06-12,107359.48000000001,0.021
2013-05-29,107797.88000000005,0.021
2013-05-15,105870.18,0.021
2013-05-01,109900.82999999996,0.021
2013-04-17,107150.82999999993,0.021
2013-04-03,114102.7299999999,0.021
2013-03-19,117144.07999999989,0.021
2013-03-05,116953.14999999988,0.021
2013-02-19,116860.73999999992,0.021
2013-02-05,123716.50999999991,0.021
2013-01-22,122956.75999999991,0.021
2013-01-08,121647.0599999999,0.021
2012-12-25,117144.95999999992,0.021
2012-12-11,118653.65999999992,0.021
2012-11-27,120806.04999999994,0.021
2012-11-13,122182.50999999995,0.021
2012-10-30,122317.30999999995,0.021
2012-10-16,120174.69999999994,0.021
2012-10-02,122590.64999999989,0.021
2012-09-18,121060.06999999989,0.021
2012-09-04,118862.56999999992,0.021
2012-08-21,121617.76999999992,0.021
2012-08-07,122338.4399999999,0.021
2012-07-24,118366.9299999999,0.021
2012-07-10,112414.92999999992,0.021
2012-06-26,113875.26999999989,0.021
2012-06-12,117583.1299999999,0.021
2012-05-29,110386.5799999999,0.021
2012-05-15,113870.0799999999,0.021
2012-05-01,113737.22999999994,0.021
2012-04-17,107759.12999999993,0.021
2012-04-03,107610.96999999993,0.021
2012-03-20,105789.91999999998,0.021
2012-03-06,102345.41,0.021
2012-02-21,104824.86000000004,0.021
2012-02-07,97821.56000000006,0.021
2012-01-24,93329.16000000009,0.021
2012-01-10,94896.66000000009,0.021
2011-12-27,92347.27000000014,0.021
2011-12-13,85245.17000000013,0.021
2011-11-29,94161.0700000001,0.021
2011-11-15,96653.37000000011,0.021
2011-11-01,98078.05000000016,0.021
2011-10-18,88771.61000000013,0.021
2011-10-04,89741.44000000013,0.021
2011-09-20,93332.89000000009,0.021
2011-09-06,97681.6900000001,0.021
2011-08-23,93370.97000000007,0.021
2011-08-09,93372.22000000009,0.021
2011-07-26,87618.27000000008,0.021
2011-07-12,93115.95000000006,0.021
2011-06-28,92897.00000000007,0.021
2011-06-14,91922.75000000009,0.021
2011-05-31,93672.25000000007,0.021
2011-05-17,92291.3500000001,0.021
2011-05-03,89993.25000000013,0.021
2017-04-13,104147.89000000004,0.022
2017-03-30,105725.87000000004,0.022
2017-03-16,101796.69,0.022
2017-03-02,97109.39000000004,0.022
2017-02-16,99714.76000000005,0.022
2017-02-02,95520.98000000004,0.022
2017-01-19,97727.64000000003,0.022
2017-01-05,96661.62000000004,0.022
2016-12-22,96036.37000000002,0.022
2016-12-08,97374.96999999999,0.022
2016-11-24,97023.17000000001,0.022
2016-11-10,101075.25999999997,0.022
2016-10-27,99776.89999999994,0.022
2016-10-13,99959.22999999992,0.022
2016-09-29,96034.95999999995,0.022
2016-09-15,96600.06999999995,0.022
2016-09-01,99822.81999999993,0.022
2016-08-18,90833.04999999993,0.022
2016-08-04,91510.04999999996,0.022
2016-07-21,86843.14999999995,0.022
2016-07-07,85827.34999999996,0.022
2016-06-23,79234.88999999991,0.022
2016-06-09,74949.88999999991,0.022
2016-05-26,70164.86999999994,0.022
2016-05-12,71405.8799999999,0.022
2016-04-28,70923.25999999991,0.022
2016-04-14,72904.89999999997,0.022
2016-03-31,78958.2499999999,0.022
2016-03-17,80077.30999999992,0.022
2016-03-03,79285.3399999999,0.022
2016-02-18,82163.26999999992,0.022
2016-02-04,77983.44999999998,0.022
2016-01-21,81011.78999999995,0.022
2016-01-07,77352.40999999993,0.022
2015-12-24,78578.40999999993,0.022
2015-12-10,78216.76999999992,0.022
2015-11-26,81206.09999999992,0.022
2015-11-12,78708.47999999992,0.022
2015-10-29,85182.22999999992,0.022
2015-10-15,84962.55999999994,0.022
2015-10-01,85320.79999999996,0.022
2015-09-17,82849.20000000001,0.022
2015-09-03,85153.13,0.022
2015-08-20,85447.05999999998,0.022
2015-08-06,92441.08000000005,0.022
2015-07-23,92466.37999999999,0.022
2015-07-09,96435.10000000003,0.022
2015-06-25,98027.68000000001,0.022
2015-06-11,100173.84000000001,0.022
2015-05-28,103372.88,0.022
2015-05-14,105236.79,0.022
2015-04-30,112174.05000000002,0.022
2015-04-16,114365.77999999993,0.022
2015-04-02,115157.95999999998,0.022
2015-03-19,110204.17000000001,0.022
2015-03-05,105608.26999999995,0.022
2015-02-19,105418.82999999996,0.022
2015-02-05,110948.69999999998,0.022
2015-01-22,110031.96,0.022
2015-01-08,106279.33999999998,0.022
2014-12-24,105561.39999999998,0.022
2014-12-10,106629.92000000001,0.022
2014-11-26,105386.85999999997,0.022
2014-11-12,107335.83999999995,0.022
2014-10-29,108044.59999999995,0.022
2014-10-15,110325.88999999997,0.022
2014-10-01,109755.90999999992,0.022
2014-09-17,106516.39999999997,0.022
2014-09-03,104860.7999999999,0.022
2014-08-20,108098.1199999999,0.022
2014-08-06,107540.51999999987,0.022
2014-07-23,107272.26999999989,0.022
2014-07-09,108085.21999999993,0.022
2014-06-25,105455.92999999993,0.022
2014-06-11,107014.81999999993,0.022
2014-05-28,109417.01999999992,0.022
2014-05-14,104444.17999999992,0.022
2014-04-30,103295.48999999989,0.022
2014-04-16,102539.7299999999,0.022
2014-04-02,102434.98999999992,0.022
2014-03-19,100188.76999999992,0.022
2014-03-05,99687.47999999994,0.022
2014-02-19,102479.85999999997,0.022
2014-02-05,106755.11999999995,0.022
2014-01-22,106782.93999999994,0.022
2014-01-08,104631.41999999997,0.022
2013-12-25,101984.98000000001,0.022
2013-12-11,97454.99999999997,0.022
2013-11-27,101179.35999999993,0.022
2013-11-13,107968.9599999999,0.022
2013-10-30,114532.79999999999,0.022
2013-10-16,107052.00999999998,0.022
2013-10-02,106988.30999999997,0.022
2013-09-18,111760.34000000004,0.022
2013-09-04,109489.51000000007,0.022
2013-08-21,109753.86000000004,0.022
2013-08-07,108976.50000000003,0.022
2013-07-24,101760.86000000003,0.022
2013-07-10,101690.96000000004,0.022
2013-06-26,93389.85999999996,0.022
2013-06-12,100868.35999999996,0.022
2013-05-29,101306.76,0.022
2013-05-15,99379.05999999994,0.022
2013-05-01,103409.7099999999,0.022
2013-04-17,100659.70999999988,0.022
2013-04-03,107611.60999999984,0.022
2013-03-19,110652.95999999983,0.022
2013-03-05,110462.02999999982,0.022
2013-02-19,110369.61999999986,0.022
2013-02-05,117225.38999999985,0.022
2013-01-22,116237.29999999989,0.022
2013-01-08,114925.6699999999,0.022
2012-12-25,110161.19999999991,0.022
2012-12-11,111669.8999999999,0.022
2012-11-27,113822.28999999994,0.022
2012-11-13,114423.24999999994,0.022
2012-10-30,115360.7499999999,0.022
2012-10-16,113218.13999999994,0.022
2012-10-02,115634.0899999999,0.022
2012-09-18,114103.5099999999,0.022
2012-09-04,112911.55999999991,0.022
2012-08-21,119624.15999999993,0.022
2012-08-07,123883.06999999985,0.022
2012-07-24,119911.55999999985,0.022
2012-07-10,119021.95999999988,0.022
2012-06-26,120954.09999999987,0.022
2012-06-12,124661.95999999989,0.022
2012-05-29,123712.30999999991,0.022
2012-05-15,128138.55999999994,0.022
2012-05-01,127032.12000000001,0.022
2012-04-17,121054.02,0.022
2012-04-03,120626.56000000001,0.022
2012-03-20,118805.51000000001,0.022
2012-03-06,113815.31999999998,0.022
2012-02-21,117794.07,0.022
2012-02-07,110790.77000000002,0.022
2012-01-24,106298.37000000005,0.022
2012-01-10,107865.87000000005,0.022
2011-12-27,103145.03000000001,0.022
2011-12-13,103504.54000000001,0.022
2011-11-29,108617.69000000003,0.022
2011-11-15,105852.03999999998,0.022
2011-11-01,107276.72000000003,0.022
2011-10-18,102156.43,0.022
2011-10-04,95668.02999999998,0.022
2011-09-20,99173.23999999995,0.022
2011-09-06,103522.03999999996,0.022
2011-08-23,99258.16999999997,0.022
2011-08-09,99259.41999999993,0.022
2011-07-26,93505.46999999991,0.022
2011-07-12,91511.60999999993,0.022
2011-06-28,96495.50999999991,0.022
2011-06-14,94739.50999999992,0.022
2011-05-31,96489.00999999991,0.022
2011-05-17,94260.50999999995,0.022
2011-05-03,91114.80999999992,0.022
2017-04-13,106627.39000000004,0.023
2017-03-30,108205.37000000004,0.023
2017-03-16,107217.47,0.023
2017-03-02,108085.45000000001,0.023
2017-02-16,111701.55000000003,0.023
2017-02-02,107507.77000000002,0.023
2017-01-19,109714.43000000001,0.023
2017-01-05,108648.41000000002,0.023
2016-12-22,108023.16,0.023
2016-12-08,108575.12999999996,0.023
2016-11-24,109366.95999999999,0.023
2016-11-10,113419.04999999994,0.023
2016-10-27,114834.57999999993,0.023
2016-10-13,112303.0199999999,0.023
2016-09-29,108378.74999999993,0.023
2016-09-15,108943.85999999993,0.023
2016-09-01,111878.60999999991,0.023
2016-08-18,110876.68999999994,0.023
2016-08-04,112189.78999999995,0.023
2016-07-21,107522.88999999994,0.023
2016-07-07,106507.08999999995,0.023
2016-06-23,99000.1299999999,0.023
2016-06-09,94715.1299999999,0.023
2016-05-26,89930.10999999993,0.023
2016-05-12,91171.1199999999,0.023
2016-04-28,90688.4999999999,0.023
2016-04-14,94108.30999999994,0.023
2016-03-31,88106.52999999996,0.023
2016-03-17,89920.5399999999,0.023
2016-03-03,87609.56999999993,0.023
2016-02-18,88311.29999999994,0.023
2016-02-04,81270.45000000003,0.023
2016-01-21,81905.84,0.023
2016-01-07,78246.45999999998,0.023
2015-12-24,79472.45999999998,0.023
2015-12-10,79110.81999999996,0.023
2015-11-26,82095.82999999996,0.023
2015-11-12,79598.20999999996,0.023
2015-10-29,86071.95999999996,0.023
2015-10-15,85149.18,0.023
2015-10-01,84066.1,0.023
2015-09-17,79505.69999999998,0.023
2015-09-03,84842.03,0.023
2015-08-20,84999.15999999999,0.023
2015-08-06,80371.75000000003,0.023
2015-07-23,85579.49000000006,0.023
2015-07-09,87785.67000000004,0.023
2015-06-25,89378.25000000001,0.023
2015-06-11,91524.41000000002,0.023
2015-05-28,94723.45000000001,0.023
2015-05-14,96587.36,0.023
2015-04-30,104439.12000000002,0.023
2015-04-16,106624.97999999994,0.023
2015-04-02,106886.52000000003,0.023
2015-03-19,101410.01000000004,0.023
2015-03-05,102951.74999999997,0.023
2015-02-19,103144.14999999997,0.023
2015-02-05,108674.01999999999,0.023
2015-01-22,107757.28000000001,0.023
2015-01-08,104004.65999999999,0.023
2014-12-24,103286.71999999999,0.023
2014-12-10,104355.24000000002,0.023
2014-11-26,103112.17999999998,0.023
2014-11-12,105061.15999999996,0.023
2014-10-29,105845.21999999994,0.023
2014-10-15,108130.82999999997,0.023
2014-10-01,107560.84999999992,0.023
2014-09-17,104321.33999999997,0.023
2014-09-03,101859.13,0.023
2014-08-20,105882.86,0.023
2014-08-06,109519.48000000001,0.023
2014-07-23,106355.63000000002,0.023
2014-07-09,107168.58,0.023
2014-06-25,104539.29,0.023
2014-06-11,105963.76,0.023
2014-05-28,105358.95999999998,0.023
2014-05-14,97330.61999999998,0.023
2014-04-30,96181.92999999995,0.023
2014-04-16,95426.16999999995,0.023
2014-04-02,95321.42999999998,0.023
2014-03-19,92284.64999999998,0.023
2014-03-05,95461.86,0.023
2014-02-19,96420.48999999998,0.023
2014-02-05,100594.17,0.023
2014-01-22,101032.27000000002,0.023
2014-01-08,98880.75000000004,0.023
2013-12-25,95920.71000000005,0.023
2013-12-11,91111.18000000002,0.023
2013-11-27,95115.08999999997,0.023
2013-11-13,101904.68999999994,0.023
2013-10-30,108458.69,0.023
2013-10-16,100977.9,0.023
2013-10-02,100914.19999999998,0.023
2013-09-18,105639.33000000006,0.023
2013-09-04,103340.10000000008,0.023
2013-08-21,103500.85000000002,0.023
2013-08-07,103877.45999999999,0.023
2013-07-24,97553.20999999999,0.023
2013-07-10,98923.90999999999,0.023
2013-06-26,90622.80999999997,0.023
2013-06-12,98101.30999999997,0.023
2013-05-29,98539.71,0.023
2013-05-15,96612.00999999995,0.023
2013-05-01,100642.65999999992,0.023
2013-04-17,103955.15999999989,0.023
2013-04-03,110907.05999999985,0.023
2013-03-19,113948.40999999984,0.023
2013-03-05,113757.47999999984,0.023
2013-02-19,113665.06999999988,0.023
2013-02-05,120520.83999999987,0.023
2013-01-22,119545.70999999989,0.023
2013-01-08,118234.0799999999,0.023
2012-12-25,113208.26999999989,0.023
2012-12-11,114716.96999999988,0.023
2012-11-27,116874.25999999991,0.023
2012-11-13,117475.21999999991,0.023
2012-10-30,115279.54999999989,0.023
2012-10-16,113136.93999999993,0.023
2012-10-02,115552.88999999988,0.023
2012-09-18,114022.30999999988,0.023
2012-09-04,112840.19999999992,0.023
2012-08-21,119552.79999999994,0.023
2012-08-07,120465.5699999999,0.023
2012-07-24,119984.30999999991,0.023
2012-07-10,120593.63999999991,0.023
2012-06-26,122375.59999999987,0.023
2012-06-12,122549.4099999999,0.023
2012-05-29,121576.05999999991,0.023
2012-05-15,126002.30999999994,0.023
2012-05-01,124895.87000000001,0.023
2012-04-17,118917.77,0.023
2012-04-03,118490.31000000001,0.023
2012-03-20,116669.26000000001,0.023
2012-03-06,111679.06999999998,0.023
2012-02-21,115657.82,0.023
2012-02-07,108654.52000000002,0.023
2012-01-24,104162.12000000005,0.023
2012-01-10,105729.62000000005,0.023
2011-12-27,101014.23000000001,0.023
2011-12-13,102038.13000000002,0.023
2011-11-29,106742.78000000006,0.023
2011-11-15,103977.13,0.023
2011-11-01,105401.81000000006,0.023
2011-10-18,100262.82,0.023
2011-10-04,96292.66999999998,0.023
2011-09-20,97941.77999999997,0.023
2011-09-06,102571.74999999999,0.023
2011-08-23,98307.87999999999,0.023
2011-08-09,102168.88,0.023
2011-07-26,96414.93,0.023
2011-07-12,97767.20999999999,0.023
2011-06-28,97856.00999999997,0.023
2011-06-14,95149.40999999997,0.023
2011-05-31,98116.50999999997,0.023
2011-05-17,95888.01000000001,0.023
2011-05-03,92742.30999999998,0.023
2017-04-13,104601.03,0.024
2017-03-30,106174.58999999998,0.024
2017-03-16,105201.94999999998,0.024
2017-03-02,104626.93,0.024
2017-02-16,108254.12999999996,0.024
2017-02-02,104060.34999999995,0.024
2017-01-19,109537.02999999996,0.024
2017-01-05,111450.90999999999,0.024
2016-12-22,110789.22999999995,0.024
2016-12-08,110984.32999999994,0.024
2016-11-24,111794.97999999998,0.024
2016-11-10,115786.47999999994,0.024
2016-10-27,117223.17999999992,0.024
2016-10-13,114711.0099999999,0.024
2016-09-29,110786.73999999992,0.024
2016-09-15,111351.84999999992,0.024
2016-09-01,114286.59999999993,0.024
2016-08-18,113284.67999999996,0.024
2016-08-04,114606.72999999995,0.024
2016-07-21,111561.22999999995,0.024
2016-07-07,108718.32999999997,0.024
2016-06-23,102476.50999999994,0.024
2016-06-09,98093.02999999994,0.024
2016-05-26,94448.20999999996,0.024
2016-05-12,95681.46999999993,0.024
2016-04-28,94841.55999999995,0.024
2016-04-14,98630.68999999997,0.024
2016-03-31,92628.90999999999,0.024
2016-03-17,94442.91999999994,0.024
2016-03-03,92134.84999999996,0.024
2016-02-18,92836.57999999997,0.024
2016-02-04,85795.73000000003,0.024
2016-01-21,87863.01999999999,0.024
2016-01-07,96633.54,0.024
2015-12-24,97859.54,0.024
2015-12-10,94030.33999999998,0.024
2015-11-26,94232.98999999999,0.024
2015-11-12,91735.37,0.024
2015-10-29,98209.12,0.024
2015-10-15,97286.34000000003,0.024
2015-10-01,96203.26000000004,0.024
2015-09-17,91576.60000000006,0.024
2015-09-03,95463.23000000007,0.024
2015-08-20,94129.24000000006,0.024
2015-08-06,89501.83000000005,0.024
2015-07-23,94709.57000000008,0.024
2015-07-09,96915.75000000012,0.024
2015-06-25,98508.33000000009,0.024
